id,nationality,age,days_since_first_stay,days_since_last_stay,market_segment,segment
49406,ESP,42,286,286,Other,Occasional Guests
49407,ESP,40,286,286,Other,Occasional Guests
49408,ESP,55,285,285,Other,Occasional Guests
49409,DEU,62,285,285,Other,Occasional Guests
49410,BRA,41,288,288,Other,Seasonal Spenders
49413,PRT,27,285,285,Corporate,Low Spend Guests
49414,GBR,45,288,288,Other,Seasonal Spenders
49415,FRA,46,285,270,Direct,Frequent Guests
49416,FRA,67,286,286,Other,Occasional Guests
49418,BEL,22,286,286,Other,Occasional Guests
49421,USA,65,285,285,Other,Occasional Guests
49423,DEU,54,289,289,Direct,Seasonal Spenders
49425,FRA,32,287,287,Other,Occasional Guests
49427,USA,33,291,291,Direct,Seasonal Spenders
49428,FRA,72,285,285,Direct,Occasional Guests
49429,FRA,33,287,287,Travel Agent/Operator,Occasional Guests
49431,DEU,51,288,288,Other,Seasonal Spenders
49433,GBR,59,288,288,Other,Seasonal Spenders
49435,DEU,44,288,288,Other,Seasonal Spenders
49437,GBR,49,285,285,Direct,Occasional Guests
49438,GBR,56,287,287,Other,Occasional Guests
49440,USA,64,286,276,Direct,Frequent Guests
49442,USA,38,286,286,Other,Occasional Guests
49443,USA,66,286,286,Other,Seasonal Spenders
49445,DEU,49,285,285,Direct,Occasional Guests
49446,BRA,54,285,285,Other,Occasional Guests
49447,PRT,37,285,285,Corporate,Low Spend Guests
49448,ITA,29,284,284,Other,Occasional Guests
49449,ITA,36,284,284,Other,Occasional Guests
49450,PRT,30,287,287,Other,Seasonal Spenders
49452,PRT,69,287,287,Direct,Occasional Guests
49453,DEU,37,288,288,Other,Occasional Guests
49455,IRL,36,286,286,Other,Occasional Guests
49457,PRT,NULL,285,285,Other,Occasional Guests
49459,GBR,52,286,286,Other,Occasional Guests
49461,PRT,62,284,284,Direct,Occasional Guests
49463,ITA,62,284,284,Other,Occasional Guests
49465,GBR,53,285,285,Other,Occasional Guests
49466,PRT,46,284,284,Direct,Occasional Guests
49469,CHE,55,286,286,Other,Occasional Guests
49471,PRT,NULL,285,285,Corporate,Occasional Guests
49472,USA,35,285,285,Other,Occasional Guests
49474,AUT,55,288,288,Other,Seasonal Spenders
49476,PRT,61,284,284,Other,Occasional Guests
49477,SWE,54,285,285,Other,Occasional Guests
49478,PRT,32,284,284,Corporate,Occasional Guests
49479,MUS,23,286,286,Other,Occasional Guests
49481,FRA,32,284,284,Direct,Occasional Guests
49482,ESP,45,288,288,Direct,Seasonal Spenders
49483,DEU,64,286,286,Other,Occasional Guests
49485,PRT,45,285,285,Corporate,Occasional Guests
49486,ESP,41,287,287,Direct,Occasional Guests
49487,RUS,47,285,285,Other,Occasional Guests
49489,FRA,48,286,286,Other,Occasional Guests
49492,FRA,33,287,287,Other,Occasional Guests
49494,FRA,30,286,286,Other,Occasional Guests
49496,FRA,21,286,286,Other,Occasional Guests
49498,PRT,55,289,289,Other,Seasonal Spenders
49501,BEL,30,285,285,Other,Occasional Guests
49503,BEL,67,285,285,Other,Occasional Guests
49505,ITA,45,285,285,Other,Occasional Guests
49507,PRT,53,284,284,Direct,Occasional Guests
49510,FIN,43,284,284,Other,Occasional Guests
49514,DEU,48,287,287,Other,Seasonal Spenders
49515,DEU,35,287,287,Other,Occasional Guests
49516,DEU,36,285,285,Direct,Occasional Guests
49517,DEU,59,287,287,Other,Occasional Guests
49519,CZE,45,284,284,Other,Occasional Guests
49521,FRA,64,286,286,Other,Occasional Guests
49523,FRA,49,286,286,Other,Seasonal Spenders
49525,FRA,51,286,286,Other,Occasional Guests
49527,SEN,33,286,286,Other,Occasional Guests
49530,DEU,41,289,289,Other,Seasonal Spenders
49532,CAN,72,285,285,Other,Occasional Guests
49534,DEU,22,286,286,Other,Occasional Guests
49537,GBR,39,284,284,Other,Occasional Guests
49540,HUN,45,288,288,Other,Seasonal Spenders
49542,FRA,72,287,287,Other,Occasional Guests
49543,PRT,49,284,284,Other,Occasional Guests
49545,CHN,22,286,286,Other,Occasional Guests
49547,NLD,58,285,285,Other,Occasional Guests
49549,USA,25,287,287,Other,Seasonal Spenders
49551,GBR,46,287,287,Other,Occasional Guests
49553,GBR,38,286,286,Other,Seasonal Spenders
49555,DEU,36,289,289,Other,Seasonal Spenders
49557,IRL,48,286,286,Other,Occasional Guests
49559,IRL,55,286,286,Other,Occasional Guests
49562,PRT,26,285,285,Direct,Occasional Guests
49565,ESP,51,284,284,Travel Agent/Operator,Occasional Guests
49567,DEU,21,286,286,Other,Occasional Guests
49568,ROU,40,288,288,Other,Seasonal Spenders
49572,PRT,36,286,286,Other,Occasional Guests
49575,DEU,42,285,189,Other,Frequent Guests
49576,AGO,39,284,284,Direct,Occasional Guests
49577,PRT,29,285,285,Corporate,Occasional Guests
49578,DEU,58,285,283,Direct,Frequent Guests
49580,FRA,52,286,286,Other,Seasonal Spenders
49582,FRA,50,286,286,Other,Seasonal Spenders
49584,ITA,63,285,285,Other,Occasional Guests
49585,FRA,25,286,286,Other,Seasonal Spenders
49587,FRA,63,289,289,Other,Seasonal Spenders
49589,NLD,69,285,285,Other,Occasional Guests
49591,GBR,66,285,285,Other,Occasional Guests
49593,PRT,NULL,284,282,Corporate,Frequent Guests
49594,FRA,47,285,285,Other,Occasional Guests
49596,USA,19,283,283,Other,Occasional Guests
49598,JPN,37,285,285,Other,Occasional Guests
49599,DEU,46,286,286,Other,Seasonal Spenders
49601,FRA,60,284,284,Other,Occasional Guests
49604,NLD,41,284,284,Other,Occasional Guests
49606,USA,60,285,285,Other,Occasional Guests
49608,SRB,40,287,287,Other,Seasonal Spenders
49609,PRT,35,283,283,Direct,Occasional Guests
49611,TWN,30,283,283,Other,Occasional Guests
49613,ESP,46,283,283,Other,Occasional Guests
49615,PRT,30,283,283,Other,Occasional Guests
49616,PRT,52,283,283,Other,Occasional Guests
49620,DEU,61,286,286,Other,Seasonal Spenders
49621,PRT,25,283,283,Other,Occasional Guests
49623,GRC,26,285,285,Other,Occasional Guests
49624,GRC,54,293,293,Aviation,Seasonal Spenders
49625,USA,48,285,285,Other,Occasional Guests
49626,GBR,45,285,285,Other,Occasional Guests
49628,GBR,40,287,287,Other,Seasonal Spenders
49629,GBR,48,285,285,Other,Occasional Guests
49630,CHE,30,284,284,Other,Occasional Guests
49632,DEU,43,284,284,Other,Occasional Guests
49634,CHE,59,284,284,Direct,Occasional Guests
49636,ESP,52,284,284,Direct,Occasional Guests
49638,PRT,50,284,284,Direct,Occasional Guests
49641,USA,81,285,285,Groups,Occasional Guests
49643,CAN,71,285,285,Groups,Occasional Guests
49645,CAN,73,285,285,Groups,Occasional Guests
49647,CAN,61,285,285,Groups,Occasional Guests
49649,CAN,75,285,285,Groups,Occasional Guests
49651,FRA,61,287,287,Direct,Seasonal Spenders
49652,GBR,72,286,286,Other,Seasonal Spenders
49654,HUN,43,284,284,Other,Occasional Guests
49655,IRL,54,284,284,Other,Occasional Guests
49657,IRL,53,284,284,Other,Occasional Guests
49659,IRL,53,284,284,Other,Occasional Guests
49660,CAN,78,285,285,Groups,Occasional Guests
49662,IRL,44,284,284,Direct,Occasional Guests
49664,FRA,25,285,285,Other,Occasional Guests
49666,IRL,43,284,284,Direct,Occasional Guests
49668,GBR,46,284,284,Other,Occasional Guests
49669,CAN,64,285,285,Groups,Occasional Guests
49671,DEU,39,284,284,Other,Seasonal Spenders
49674,DEU,44,285,285,Other,Seasonal Spenders
49677,DEU,44,285,285,Travel Agent/Operator,Occasional Guests
49678,ITA,56,284,284,Direct,Occasional Guests
49680,FRA,44,284,284,Other,Seasonal Spenders
49682,CAN,70,285,285,Groups,Occasional Guests
49684,PRT,34,285,285,Other,Occasional Guests
49685,DEU,49,282,282,Other,Occasional Guests
49687,DEU,40,283,283,Other,Occasional Guests
49689,DEU,59,283,283,Other,Seasonal Spenders
49691,CHN,38,282,282,Other,Low Spend Guests
49692,GBR,52,284,284,Direct,Seasonal Spenders
49693,FRA,39,285,285,Other,Seasonal Spenders
49696,PRT,37,284,284,Direct,Seasonal Spenders
49699,PRT,43,282,281,Other,Frequent Guests
49702,GBR,70,284,284,Other,Occasional Guests
49703,FRA,36,283,283,Other,Occasional Guests
49705,GBR,37,284,284,Other,Occasional Guests
49707,NLD,63,285,285,Other,Occasional Guests
49709,PRT,45,284,284,Direct,Occasional Guests
49713,DEU,65,284,284,Other,Seasonal Spenders
49715,ITA,56,284,284,Other,Occasional Guests
49717,DEU,31,283,283,Direct,Occasional Guests
49719,DEU,25,283,283,Direct,Occasional Guests
49721,DEU,46,284,284,Other,Occasional Guests
49722,NLD,63,283,283,Other,Occasional Guests
49724,GBR,82,285,285,Other,Occasional Guests
49726,GBR,74,284,284,Other,Occasional Guests
49728,ISR,17,284,284,Other,Seasonal Spenders
49731,USA,85,283,283,Other,Occasional Guests
49733,FRA,39,283,283,Other,Occasional Guests
49735,CAN,69,283,283,Other,Occasional Guests
49737,GBR,29,284,284,Other,Occasional Guests
49739,AUT,64,285,285,Other,Occasional Guests
49741,GBR,62,284,284,Travel Agent/Operator,Occasional Guests
49743,CAN,68,284,284,Other,Occasional Guests
49745,DEU,55,285,285,Direct,Occasional Guests
49747,DEU,55,285,285,Direct,Seasonal Spenders
49748,PRT,55,282,282,Direct,Low Spend Guests
49750,PRT,51,282,282,Direct,Occasional Guests
49751,FRA,55,284,284,Direct,Occasional Guests
49753,FRA,64,284,284,Direct,Occasional Guests
49755,FRA,54,284,284,Direct,Occasional Guests
49757,FRA,60,284,284,Direct,Seasonal Spenders
49758,FRA,52,284,284,Direct,Occasional Guests
49760,JPN,58,285,285,Other,Occasional Guests
49763,BRA,26,283,283,Other,Occasional Guests
49766,DEU,54,284,284,Other,Seasonal Spenders
49769,SWE,29,284,284,Travel Agent/Operator,Occasional Guests
49771,NLD,41,284,284,Other,Seasonal Spenders
49774,BEL,62,284,284,Other,Occasional Guests
49776,BEL,59,284,284,Other,Occasional Guests
49778,BEL,46,283,283,Direct,Occasional Guests
49780,BEL,39,284,284,Other,Seasonal Spenders
49783,FIN,58,285,285,Direct,Occasional Guests
49785,PRT,44,283,283,Direct,Occasional Guests
49787,FRA,50,283,283,Other,Occasional Guests
49789,DEU,64,284,284,Other,Occasional Guests
49791,PRT,48,283,283,Direct,Occasional Guests
49793,FRA,56,283,283,Other,Seasonal Spenders
49795,DEU,50,284,284,Other,Occasional Guests
49797,FRA,24,282,282,Other,Occasional Guests
49799,GBR,48,284,284,Other,Occasional Guests
49801,ESP,48,283,283,Direct,Occasional Guests
49804,SWE,66,284,284,Travel Agent/Operator,Occasional Guests
49806,DEU,23,284,284,Other,Seasonal Spenders
49808,DEU,21,284,284,Other,Seasonal Spenders
49810,NLD,29,284,284,Other,Occasional Guests
49812,SWE,40,284,284,Travel Agent/Operator,Occasional Guests
49814,SWE,36,284,284,Travel Agent/Operator,Occasional Guests
49816,CHN,27,283,283,Other,Occasional Guests
49818,GBR,53,283,283,Travel Agent/Operator,Occasional Guests
49820,ROU,26,285,285,Complementary,Occasional Guests
49822,PRT,39,283,283,Complementary,Low Spend Guests
49824,SWE,42,284,284,Other,Occasional Guests
49826,SWE,41,284,284,Other,Occasional Guests
49828,SWE,42,284,284,Other,Occasional Guests
49830,CHE,45,284,284,Other,Occasional Guests
49831,CHE,66,284,284,Other,Seasonal Spenders
49833,PRT,NULL,284,284,Other,Seasonal Spenders
49834,ITA,39,284,284,Other,Occasional Guests
49836,CHE,50,284,284,Direct,Occasional Guests
49838,PRT,NULL,284,284,Direct,Occasional Guests
49840,PRT,NULL,284,284,Direct,Occasional Guests
49842,NLD,48,287,287,Other,Occasional Guests
49844,DEU,28,285,285,Other,Occasional Guests
49846,ISR,46,284,284,Other,Seasonal Spenders
49848,DEU,24,284,284,Other,Occasional Guests
49850,IRL,38,285,285,Other,Occasional Guests
49852,GBR,38,283,283,Other,Seasonal Spenders
49855,AUS,26,283,283,Other,Seasonal Spenders
49856,PRT,62,285,285,Other,Seasonal Spenders
49857,PRT,28,284,284,Other,Occasional Guests
49859,ESP,27,284,284,Direct,Occasional Guests
49861,FRA,24,283,283,Direct,Seasonal Spenders
49864,BRA,47,284,284,Other,Occasional Guests
49866,PRT,33,281,281,Direct,Low Spend Guests
49868,GBR,70,283,283,Other,Occasional Guests
49870,DEU,42,283,283,Other,Occasional Guests
49872,USA,44,287,287,Direct,Seasonal Spenders
49873,FRA,41,283,283,Other,Occasional Guests
49875,DEU,63,283,283,Travel Agent/Operator,Occasional Guests
49877,IRL,35,283,283,Other,Occasional Guests
49881,IRL,42,283,283,Travel Agent/Operator,Occasional Guests
49883,HUN,64,283,283,Other,Occasional Guests
49886,ITA,48,283,283,Other,Occasional Guests
49888,DEU,70,283,283,Travel Agent/Operator,Occasional Guests
49890,ISR,60,281,281,Other,Occasional Guests
49892,ISR,50,281,281,Other,Occasional Guests
49895,GBR,52,285,285,Other,Seasonal Spenders
49897,HUN,65,283,283,Other,Occasional Guests
49900,HUN,60,283,283,Other,Occasional Guests
49903,DEU,21,283,283,Other,Occasional Guests
49905,DEU,55,283,283,Other,Seasonal Spenders
49907,NLD,67,284,284,Other,Occasional Guests
49909,NLD,60,281,281,Other,Occasional Guests
49911,GBR,37,284,284,Other,Occasional Guests
49913,BEL,62,281,281,Direct,Occasional Guests
49915,IRL,37,283,283,Other,Occasional Guests
49917,FRA,22,282,282,Other,Occasional Guests
49919,CHE,69,283,283,Other,Occasional Guests
49921,URY,47,284,284,Other,Seasonal Spenders
49923,GBR,61,284,284,Other,Seasonal Spenders
49926,GBR,20,284,284,Other,Occasional Guests
49928,PRT,56,282,282,Travel Agent/Operator,Occasional Guests
49930,PRT,35,283,283,Other,Occasional Guests
49931,ISL,49,283,283,Other,Seasonal Spenders
49933,DEU,55,282,282,Other,Occasional Guests
49935,DEU,44,284,284,Travel Agent/Operator,Occasional Guests
49937,SWE,53,284,284,Other,Seasonal Spenders
49938,URY,47,280,280,Direct,Occasional Guests
49939,GBR,30,283,283,Travel Agent/Operator,Occasional Guests
49941,PRT,54,283,283,Travel Agent/Operator,Occasional Guests
49943,ITA,65,283,283,Travel Agent/Operator,Seasonal Spenders
49945,GBR,50,284,284,Other,Seasonal Spenders
49949,PRT,66,281,281,Groups,Occasional Guests
49950,ESP,73,280,280,Direct,Occasional Guests
49952,PRT,58,281,281,Groups,Occasional Guests
49954,PRT,54,281,281,Groups,Occasional Guests
49956,IND,40,280,280,Other,Seasonal Spenders
49960,ITA,29,282,282,Other,Occasional Guests
49962,HRV,36,281,281,Corporate,Occasional Guests
49963,DEU,34,283,283,Travel Agent/Operator,Occasional Guests
49965,GBR,59,282,282,Other,Occasional Guests
49967,BEL,63,283,283,Other,Seasonal Spenders
49969,BEL,27,283,283,Other,Seasonal Spenders
49971,PRT,60,281,281,Groups,Occasional Guests
49972,PRT,54,281,281,Groups,Occasional Guests
49973,FRA,55,281,281,Travel Agent/Operator,Occasional Guests
49975,DEU,67,281,281,Groups,Occasional Guests
49977,ITA,33,285,285,Other,Seasonal Spenders
49979,PRT,68,281,281,Groups,Occasional Guests
49980,DEU,67,281,281,Groups,Occasional Guests
49982,BRA,48,280,280,Other,Occasional Guests
49986,ESP,46,281,281,Other,Occasional Guests
49987,PRT,NULL,280,27,Complementary,Low Spend Guests
49988,BRA,49,284,284,Other,Seasonal Spenders
49990,DEU,24,283,283,Travel Agent/Operator,Occasional Guests
49992,FRA,28,283,283,Direct,Seasonal Spenders
49994,PRT,71,281,281,Groups,Occasional Guests
49996,AGO,37,286,286,Other,Seasonal Spenders
49997,DEU,65,281,281,Groups,Occasional Guests
49998,DEU,50,283,283,Other,Seasonal Spenders
50000,PRT,NULL,285,285,Other,Seasonal Spenders
50001,DEU,58,283,283,Other,Occasional Guests
50003,DEU,26,283,283,Other,Seasonal Spenders
50006,BRA,70,280,280,Other,Occasional Guests
50008,DEU,50,283,283,Travel Agent/Operator,Occasional Guests
50011,PRT,51,280,280,Other,Occasional Guests
50013,DEU,61,281,281,Groups,Occasional Guests
50015,PRT,30,281,281,Corporate,Occasional Guests
50016,DEU,46,283,283,Other,Occasional Guests
50017,DEU,31,285,285,Other,Seasonal Spenders
50020,DNK,60,283,283,Other,Seasonal Spenders
50022,ITA,57,280,280,Other,Occasional Guests
50024,DZA,66,283,283,Other,Seasonal Spenders
50026,BRA,56,279,279,Other,Occasional Guests
50029,URY,58,281,281,Corporate,Occasional Guests
50031,URY,18,281,281,Corporate,Seasonal Spenders
50034,PRT,NULL,280,280,Other,Occasional Guests
50035,NLD,53,279,278,Other,Frequent Guests
50036,GBR,44,281,281,Other,Occasional Guests
50037,ESP,36,281,281,Other,Occasional Guests
50038,ESP,55,282,282,Travel Agent/Operator,Occasional Guests
50040,DEU,36,281,281,Other,Seasonal Spenders
50044,ESP,18,282,282,Travel Agent/Operator,Occasional Guests
50046,DEU,50,281,281,Travel Agent/Operator,Occasional Guests
50048,ESP,49,279,279,Other,Low Spend Guests
50049,DEU,66,279,279,Other,Low Spend Guests
50050,ESP,55,281,281,Other,Seasonal Spenders
50053,BRA,51,280,280,Other,Occasional Guests
50055,GBR,49,281,281,Travel Agent/Operator,Occasional Guests
50057,IRL,30,281,281,Other,Occasional Guests
50059,SWE,74,281,281,Other,Occasional Guests
50061,ESP,51,282,282,Direct,Occasional Guests
50064,LBN,44,279,279,Other,Occasional Guests
50067,SWE,75,281,281,Other,Occasional Guests
50069,ESP,67,282,282,Other,Seasonal Spenders
50071,ESP,62,282,282,Other,Occasional Guests
50073,ESP,41,281,281,Other,Seasonal Spenders
50076,ESP,16,282,282,Other,Seasonal Spenders
50079,FIN,67,281,281,Other,Occasional Guests
50080,FIN,66,281,281,Other,Occasional Guests
50081,CHN,35,280,280,Other,Occasional Guests
50084,FRA,63,282,282,Other,Seasonal Spenders
50086,PRT,49,282,282,Other,Occasional Guests
50089,GBR,60,285,285,Other,Seasonal Spenders
50091,ESP,45,282,282,Direct,Seasonal Spenders
50095,ESP,46,281,281,Direct,Seasonal Spenders
50098,PRT,NULL,280,280,Other,Occasional Guests
50099,USA,58,280,280,Other,Occasional Guests
50102,ESP,48,281,281,Other,Occasional Guests
50104,PRT,27,279,279,Other,Occasional Guests
50105,FIN,70,281,281,Other,Occasional Guests
50106,ESP,52,281,281,Direct,Seasonal Spenders
50109,FIN,55,283,283,Direct,Seasonal Spenders
50111,RUS,42,279,279,Other,Seasonal Spenders
50113,DEU,54,282,282,Other,Seasonal Spenders
50115,ROU,36,281,281,Aviation,Seasonal Spenders
50116,AUT,47,281,281,Other,Occasional Guests
50118,AUT,14,281,281,Other,Seasonal Spenders
50120,AUT,50,281,281,Other,Seasonal Spenders
50122,AUT,15,281,281,Other,Seasonal Spenders
50125,DEU,23,283,283,Travel Agent/Operator,Occasional Guests
50127,BRA,30,281,281,Direct,Occasional Guests
50129,CAN,60,281,281,Other,Occasional Guests
50131,GBR,64,279,279,Direct,Occasional Guests
50133,ITA,47,283,283,Other,Seasonal Spenders
50135,FRA,31,281,281,Direct,Seasonal Spenders
50138,PRT,43,278,278,Corporate,Low Spend Guests
50139,RUS,44,281,281,Other,Seasonal Spenders
50142,BRA,68,280,280,Direct,Seasonal Spenders
50144,DEU,43,279,279,Travel Agent/Operator,Occasional Guests
50147,GBR,48,281,281,Other,Occasional Guests
50148,AUT,41,280,280,Travel Agent/Operator,Occasional Guests
50149,PRT,48,279,279,Corporate,Occasional Guests
50150,AUT,51,280,280,Other,Occasional Guests
50152,AUT,14,280,280,Other,Seasonal Spenders
50154,RUS,22,283,283,Other,Seasonal Spenders
50156,PRT,48,279,279,Corporate,Occasional Guests
50157,GBR,30,278,278,Direct,Occasional Guests
50158,FRA,36,278,278,Other,Occasional Guests
50159,GBR,62,281,281,Other,Occasional Guests
50161,PRT,63,281,281,Travel Agent/Operator,Seasonal Spenders
50163,PRT,72,281,281,Travel Agent/Operator,Seasonal Spenders
50164,PRT,73,281,281,Travel Agent/Operator,Occasional Guests
50165,GBR,41,278,278,Direct,Occasional Guests
50166,GBR,37,278,278,Direct,Occasional Guests
50167,BGR,21,278,278,Other,Occasional Guests
50168,FRA,36,278,278,Other,Occasional Guests
50169,FRA,40,280,280,Other,Occasional Guests
50170,ISR,66,281,281,Other,Seasonal Spenders
50172,DEU,49,284,284,Other,Seasonal Spenders
50174,GBR,60,279,279,Other,Occasional Guests
50176,ISR,60,281,281,Other,Seasonal Spenders
50179,DEU,48,282,282,Other,Seasonal Spenders
50181,BRA,47,278,278,Other,Occasional Guests
50183,ESP,46,280,280,Other,Occasional Guests
50188,SWE,50,281,281,Other,Occasional Guests
50190,ESP,53,280,280,Other,Occasional Guests
50192,ESP,50,280,280,Other,Seasonal Spenders
50193,ESP,64,280,280,Other,Occasional Guests
50194,IRL,69,280,280,Other,Seasonal Spenders
50195,DEU,29,281,281,Other,Occasional Guests
50197,GBR,64,281,281,Travel Agent/Operator,Occasional Guests
50199,GBR,37,278,278,Other,Occasional Guests
50201,FRA,38,281,281,Direct,Seasonal Spenders
50203,DEU,48,281,281,Other,Seasonal Spenders
50206,HUN,46,281,281,Other,Seasonal Spenders
50208,AUT,48,281,281,Direct,Seasonal Spenders
50211,ITA,72,282,282,Other,Seasonal Spenders
50213,FRA,31,279,279,Other,Occasional Guests
50215,ESP,50,282,282,Other,Seasonal Spenders
50217,IND,45,280,280,Other,Occasional Guests
50220,AUT,56,278,278,Other,Occasional Guests
50222,ESP,48,282,282,Direct,Seasonal Spenders
50225,POL,22,281,281,Other,Occasional Guests
